# dimension of H = 6
# flow parameter s, norm of off-diagonal elements of H, vectorized elements of H (N*N elements)
0	1.22474	0
0.0001	1.22474	0.000447214
0.0002	1.22474	0.000894427
0.0003	1.22474	0.00134164
0.0004	1.22474	0.00178885
0.0005	1.22474	0.00223607
0.0006	1.22474	0.00268328
0.0007	1.22474	0.0031305
0.0008	1.22474	0.00357771
0.0009	1.22474	0.00402492
0.001	1.22474	0.00447214
0.0011	1.22474	0.00491935
0.0012	1.22474	0.00536656
0.0013	1.22474	0.00581378
0.0014	1.22474	0.00626099
0.0015	1.22474	0.0067082
0.0016	1.22474	0.00715542
0.0017	1.22474	0.00760263
0.0018	1.22474	0.00804984
0.0019	1.22474	0.00849706
0.002	1.22474	0.00894427
0.0021	1.22474	0.00939149
0.0022	1.22474	0.0098387
0.0023	1.22474	0.0102859
0.0024	1.22474	0.0107331
0.0025	1.22474	0.0111803
0.0026	1.22474	0.0116276
0.0027	1.22474	0.0120748
0.0028	1.22474	0.012522
0.0029	1.22474	0.0129692
0.003	1.22474	0.0134164
0.0031	1.22474	0.0138636
0.0032	1.22474	0.0143108
0.0033	1.22474	0.014758
0.0034	1.22474	0.0152053
0.0035	1.22474	0.0156525
0.0036	1.22474	0.0160997
0.0037	1.22474	0.0165469
0.0038	1.22474	0.0169941
0.0039	1.22474	0.0174413
0.004	1.22474	0.0178885
0.0041	1.22474	0.0183358
0.0042	1.22474	0.018783
0.0043	1.22474	0.0192302
0.0044	1.22474	0.0196774
0.0045	1.22474	0.0201246
0.0046	1.22474	0.0205718
0.0047	1.22474	0.021019
0.0048	1.22474	0.0214663
0.0049	1.22474	0.0219135
0.005	1.22474	0.0223607
0.0051	1.22474	0.0228079
0.0052	1.22474	0.0232551
0.0053	1.22474	0.0237023
0.0054	1.22474	0.0241495
0.0055	1.22474	0.0245967
0.0056	1.22474	0.025044
0.0057	1.22474	0.0254912
0.0058	1.22474	0.0259384
0.0059	1.22474	0.0263856
0.006	1.22474	0.0268328
0.0061	1.22474	0.02728
0.0062	1.22474	0.0277272
0.0063	1.22474	0.0281745
0.0064	1.22474	0.0286217
0.0065	1.22474	0.0290689
0.0066	1.22474	0.0295161
0.0067	1.22474	0.0299633
0.0068	1.22474	0.0304105
0.0069	1.22474	0.0308577
0.007	1.22474	0.031305
0.0071	1.22474	0.0317522
0.0072	1.22474	0.0321994
0.0073	1.22474	0.0326466
0.0074	1.22474	0.0330938
0.0075	1.22474	0.033541
0.0076	1.22474	0.0339882
0.0077	1.22474	0.0344354
0.0078	1.22474	0.0348827
0.0079	1.22474	0.0353299
0.008	1.22474	0.0357771
0.0081	1.22474	0.0362243
0.0082	1.22474	0.0366715
0.0083	1.22474	0.0371187
0.0084	1.22474	0.0375659
0.0085	1.22474	0.0380132
0.0086	1.22474	0.0384604
0.0087	1.22474	0.0389076
0.0088	1.22474	0.0393548
0.0089	1.22474	0.039802
0.009	1.22474	0.0402492
0.0091	1.22474	0.0406964
0.0092	1.22474	0.0411437
0.0093	1.22474	0.0415909
0.0094	1.22474	0.0420381
0.0095	1.22474	0.0424853
0.0096	1.22474	0.0429325
0.0097	1.22474	0.0433797
0.0098	1.22474	0.0438269
0.0099	1.22474	0.0442741
0.01	1.22474	0.0447214
0.0101	1.22474	0.0451686
0.0102	1.22474	0.0456158
0.0103	1.22474	0.046063
0.0104	1.22474	0.0465102
0.0105	1.22474	0.0469574
0.0106	1.22474	0.0474046
0.0107	1.22474	0.0478519
0.0108	1.22474	0.0482991
0.0109	1.22474	0.0487463
0.011	1.22474	0.0491935
0.0111	1.22474	0.0496407
0.0112	1.22474	0.0500879
0.0113	1.22474	0.0505351
0.0114	1.22474	0.0509823
0.0115	1.22474	0.0514296
0.0116	1.22474	0.0518768
0.0117	1.22474	0.052324
0.0118	1.22474	0.0527712
0.0119	1.22474	0.0532184
0.012	1.22474	0.0536656
0.0121	1.22474	0.0541128
0.0122	1.22474	0.0545601
0.0123	1.22474	0.0550073
0.0124	1.22474	0.0554545
0.0125	1.22474	0.0559017
0.0126	1.22474	0.0563489
0.0127	1.22474	0.0567961
0.0128	1.22474	0.0572433
0.0129	1.22474	0.0576906
0.013	1.22474	0.0581378
0.0131	1.22474	0.058585
0.0132	1.22474	0.0590322
0.0133	1.22474	0.0594794
0.0134	1.22474	0.0599266
0.0135	1.22474	0.0603738
0.0136	1.22474	0.060821
0.0137	1.22474	0.0612683
0.0138	1.22474	0.0617155
0.0139	1.22474	0.0621627
0.014	1.22474	0.0626099
0.0141	1.22474	0.0630571
0.0142	1.22474	0.0635043
0.0143	1.22474	0.0639515
0.0144	1.22474	0.0643988
0.0145	1.22474	0.064846
0.0146	1.22474	0.0652932
0.0147	1.22474	0.0657404
0.0148	1.22474	0.0661876
0.0149	1.22474	0.0666348
0.015	1.22474	0.067082
0.0151	1.22474	0.0675293
0.0152	1.22474	0.0679765
0.0153	1.22474	0.0684237
0.0154	1.22474	0.0688709
0.0155	1.22474	0.0693181
0.0156	1.22474	0.0697653
0.0157	1.22474	0.0702125
0.0158	1.22474	0.0706597
0.0159	1.22474	0.071107
0.016	1.22474	0.0715542
0.0161	1.22474	0.0720014
0.0162	1.22474	0.0724486
0.0163	1.22474	0.0728958
0.0164	1.22474	0.073343
0.0165	1.22474	0.0737902
0.0166	1.22474	0.0742375
0.0167	1.22474	0.0746847
0.0168	1.22474	0.0751319
0.0169	1.22474	0.0755791
0.017	1.22474	0.0760263
0.0171	1.22474	0.0764735
0.0172	1.22474	0.0769207
0.0173	1.22474	0.077368
0.0174	1.22474	0.0778152
0.0175	1.22474	0.0782624
0.0176	1.22474	0.0787096
0.0177	1.22474	0.0791568
0.0178	1.22474	0.079604
0.0179	1.22474	0.0800512
0.018	1.22474	0.0804984
0.0181	1.22474	0.0809457
0.0182	1.22474	0.0813929
0.0183	1.22474	0.0818401
0.0184	1.22474	0.0822873
0.0185	1.22474	0.0827345
0.0186	1.22474	0.0831817
0.0187	1.22474	0.0836289
0.0188	1.22474	0.0840762
0.0189	1.22474	0.0845234
0.019	1.22474	0.0849706
0.0191	1.22474	0.0854178
0.0192	1.22474	0.085865
0.0193	1.22474	0.0863122
0.0194	1.22474	0.0867594
0.0195	1.22474	0.0872067
0.0196	1.22474	0.0876539
0.0197	1.22474	0.0881011
0.0198	1.22474	0.0885483
0.0199	1.22474	0.0889955
0.02	1.22474	0.0894427
0.0201	1.22474	0.0898899
0.0202	1.22474	0.0903371
0.0203	1.22474	0.0907844
0.0204	1.22474	0.0912316
0.0205	1.22474	0.0916788
0.0206	1.22474	0.092126
0.0207	1.22474	0.0925732
0.0208	1.22474	0.0930204
0.0209	1.22474	0.0934676
0.021	1.22474	0.0939149
0.0211	1.22474	0.0943621
0.0212	1.22474	0.0948093
0.0213	1.22474	0.0952565
0.0214	1.22474	0.0957037
0.0215	1.22474	0.0961509
0.0216	1.22474	0.0965981
0.0217	1.22474	0.0970454
0.0218	1.22474	0.0974926
0.0219	1.22474	0.0979398
0.022	1.22474	0.098387
0.0221	1.22474	0.0988342
0.0222	1.22474	0.0992814
0.0223	1.22474	0.0997286
0.0224	1.22474	0.100176
0.0225	1.22474	0.100623
0.0226	1.22474	0.10107
0.0227	1.22474	0.101517
0.0228	1.22474	0.101965
0.0229	1.22474	0.102412
0.023	1.22474	0.102859
0.0231	1.22474	0.103306
0.0232	1.22474	0.103754
0.0233	1.22474	0.104201
0.0234	1.22474	0.104648
0.0235	1.22474	0.105095
0.0236	1.22474	0.105542
0.0237	1.22474	0.10599
0.0238	1.22474	0.106437
0.0239	1.22474	0.106884
0.024	1.22474	0.107331
0.0241	1.22474	0.107778
0.0242	1.22474	0.108226
0.0243	1.22474	0.108673
0.0244	1.22474	0.10912
0.0245	1.22474	0.109567
0.0246	1.22474	0.110015
0.0247	1.22474	0.110462
0.0248	1.22474	0.110909
0.0249	1.22474	0.111356
0.025	1.22474	0.111803
0.0251	1.22474	0.112251
0.0252	1.22474	0.112698
0.0253	1.22474	0.113145
0.0254	1.22474	0.113592
0.0255	1.22474	0.114039
0.0256	1.22474	0.114487
0.0257	1.22474	0.114934
0.0258	1.22474	0.115381
0.0259	1.22474	0.115828
0.026	1.22474	0.116276
0.0261	1.22474	0.116723
0.0262	1.22474	0.11717
0.0263	1.22474	0.117617
0.0264	1.22474	0.118064
0.0265	1.22474	0.118512
0.0266	1.22474	0.118959
0.0267	1.22474	0.119406
0.0268	1.22474	0.119853
0.0269	1.22474	0.1203
0.027	1.22474	0.120748
0.0271	1.22474	0.121195
0.0272	1.22474	0.121642
0.0273	1.22474	0.122089
0.0274	1.22474	0.122537
0.0275	1.22474	0.122984
0.0276	1.22474	0.123431
0.0277	1.22474	0.123878
0.0278	1.22474	0.124325
0.0279	1.22474	0.124773
0.028	1.22474	0.12522
0.0281	1.22474	0.125667
0.0282	1.22474	0.126114
0.0283	1.22474	0.126561
0.0284	1.22474	0.127009
0.0285	1.22474	0.127456
0.0286	1.22474	0.127903
0.0287	1.22474	0.12835
0.0288	1.22474	0.128798
0.0289	1.22474	0.129245
0.029	1.22474	0.129692
0.0291	1.22474	0.130139
0.0292	1.22474	0.130586
0.0293	1.22474	0.131034
0.0294	1.22474	0.131481
0.0295	1.22474	0.131928
0.0296	1.22474	0.132375
0.0297	1.22474	0.132822
0.0298	1.22474	0.13327
0.0299	1.22474	0.133717
0.03	1.22474	0.134164
0.0301	1.22474	0.134611
0.0302	1.22474	0.135059
0.0303	1.22474	0.135506
0.0304	1.22474	0.135953
0.0305	1.22474	0.1364
0.0306	1.22474	0.136847
0.0307	1.22474	0.137295
0.0308	1.22474	0.137742
0.0309	1.22474	0.138189
0.031	1.22474	0.138636
0.0311	1.22474	0.139083
0.0312	1.22474	0.139531
0.0313	1.22474	0.139978
0.0314	1.22474	0.140425
0.0315	1.22474	0.140872
0.0316	1.22474	0.141319
0.0317	1.22474	0.141767
0.0318	1.22474	0.142214
0.0319	1.22474	0.142661
0.032	1.22474	0.143108
0.0321	1.22474	0.143556
0.0322	1.22474	0.144003
0.0323	1.22474	0.14445
0.0324	1.22474	0.144897
0.0325	1.22474	0.145344
0.0326	1.22474	0.145792
0.0327	1.22474	0.146239
0.0328	1.22474	0.146686
0.0329	1.22474	0.147133
0.033	1.22474	0.14758
0.0331	1.22474	0.148028
0.0332	1.22474	0.148475
0.0333	1.22474	0.148922
0.0334	1.22474	0.149369
0.0335	1.22474	0.149817
0.0336	1.22474	0.150264
0.0337	1.22474	0.150711
0.0338	1.22474	0.151158
0.0339	1.22474	0.151605
0.034	1.22474	0.152053
0.0341	1.22474	0.1525
0.0342	1.22474	0.152947
0.0343	1.22474	0.153394
0.0344	1.22474	0.153841
0.0345	1.22474	0.154289
0.0346	1.22474	0.154736
0.0347	1.22474	0.155183
0.0348	1.22474	0.15563
0.0349	1.22474	0.156078
0.035	1.22474	0.156525
0.0351	1.22474	0.156972
0.0352	1.22474	0.157419
0.0353	1.22474	0.157866
0.0354	1.22474	0.158314
0.0355	1.22474	0.158761
0.0356	1.22474	0.159208
0.0357	1.22474	0.159655
0.0358	1.22474	0.160102
0.0359	1.22474	0.16055
0.036	1.22474	0.160997
0.0361	1.22474	0.161444
0.0362	1.22474	0.161891
0.0363	1.22474	0.162339
0.0364	1.22474	0.162786
0.0365	1.22474	0.163233
0.0366	1.22474	0.16368
0.0367	1.22474	0.164127
0.0368	1.22474	0.164575
0.0369	1.22474	0.165022
0.037	1.22474	0.165469
0.0371	1.22474	0.165916
0.0372	1.22474	0.166363
0.0373	1.22474	0.166811
0.0374	1.22474	0.167258
0.0375	1.22474	0.167705
0.0376	1.22474	0.168152
0.0377	1.22474	0.1686
0.0378	1.22474	0.169047
0.0379	1.22474	0.169494
0.038	1.22474	0.169941
0.0381	1.22474	0.170388
0.0382	1.22474	0.170836
0.0383	1.22474	0.171283
0.0384	1.22474	0.17173
0.0385	1.22474	0.172177
0.0386	1.22474	0.172624
0.0387	1.22474	0.173072
0.0388	1.22474	0.173519
0.0389	1.22474	0.173966
0.039	1.22474	0.174413
0.0391	1.22474	0.174861
0.0392	1.22474	0.175308
0.0393	1.22474	0.175755
0.0394	1.22474	0.176202
0.0395	1.22474	0.176649
0.0396	1.22474	0.177097
0.0397	1.22474	0.177544
0.0398	1.22474	0.177991
0.0399	1.22474	0.178438
0.04	1.22474	0.178885
0.0401	1.22474	0.179333
0.0402	1.22474	0.17978
0.0403	1.22474	0.180227
0.0404	1.22474	0.180674
0.0405	1.22474	0.181122
0.0406	1.22474	0.181569
0.0407	1.22474	0.182016
0.0408	1.22474	0.182463
0.0409	1.22474	0.18291
0.041	1.22474	0.183358
0.0411	1.22474	0.183805
0.0412	1.22474	0.184252
0.0413	1.22474	0.184699
0.0414	1.22474	0.185146
0.0415	1.22474	0.185594
0.0416	1.22474	0.186041
0.0417	1.22474	0.186488
0.0418	1.22474	0.186935
0.0419	1.22474	0.187382
0.042	1.22474	0.18783
0.0421	1.22474	0.188277
0.0422	1.22474	0.188724
0.0423	1.22474	0.189171
0.0424	1.22474	0.189619
0.0425	1.22474	0.190066
0.0426	1.22474	0.190513
0.0427	1.22474	0.19096
0.0428	1.22474	0.191407
0.0429	1.22474	0.191855
0.043	1.22474	0.192302
0.0431	1.22474	0.192749
0.0432	1.22474	0.193196
0.0433	1.22474	0.193643
0.0434	1.22474	0.194091
0.0435	1.22474	0.194538
0.0436	1.22474	0.194985
0.0437	1.22474	0.195432
0.0438	1.22474	0.19588
0.0439	1.22474	0.196327
0.044	1.22474	0.196774
0.0441	1.22474	0.197221
0.0442	1.22474	0.197668
0.0443	1.22474	0.198116
0.0444	1.22474	0.198563
0.0445	1.22474	0.19901
0.0446	1.22474	0.199457
0.0447	1.22474	0.199904
0.0448	1.22474	0.200352
0.0449	1.22474	0.200799
0.045	1.22474	0.201246
0.0451	1.22474	0.201693
0.0452	1.22474	0.202141
0.0453	1.22474	0.202588
0.0454	1.22474	0.203035
0.0455	1.22474	0.203482
0.0456	1.22474	0.203929
0.0457	1.22474	0.204377
0.0458	1.22474	0.204824
0.0459	1.22474	0.205271
